Frequency (Hz)	Level (dB)
14591.436768	-102.555618
14594.128418	-104.986137
14596.820068	-104.907562
14599.511719	-100.902908
14602.203369	-100.732742
14604.895020	-101.888542
14607.586670	-98.426048
14610.278320	-98.438118
14612.969971	-105.888191
14615.661621	-107.436989
14618.353271	-105.356812
14621.044922	-105.614761
14623.736572	-105.430885
14626.428223	-104.352051
14629.119873	-105.562828
14631.811523	-105.874779
14634.503174	-103.207031
14637.194824	-101.474617
14639.886475	-102.822777
14642.578125	-102.801529
14645.269775	-118.086319
14647.961426	-120.556396
14650.653076	-103.417763
14653.344727	-103.249207
14656.036377	-101.202271
14658.728027	-99.817085
14661.419678	-99.821251
14664.111328	-99.812546
14666.802979	-104.976700
14669.494629	-103.405937
14672.186279	-103.587730
14674.877930	-101.366653
14677.569580	-104.062805
14680.261230	-102.195580
14682.952881	-102.867844
14685.644531	-107.566345
14688.336182	-115.054695
14691.027832	-103.800613
14693.719482	-99.063774
14696.411133	-96.993149
14699.102783	-97.564812
14701.794434	-101.497849
14704.486084	-114.262199
14707.177734	-103.824860
14709.869385	-101.776093
14712.561035	-108.474930
14715.252686	-111.458992
14717.944336	-106.911804
14720.635986	-112.022957
14723.327637	-108.639687
14726.019287	-115.666519
14728.710938	-111.924866
14731.402588	-104.031586
14734.094238	-104.621399
14736.785889	-109.207222
14739.477539	-101.512146
14742.169189	-100.191803
14744.860840	-103.097939
14747.552490	-104.594757
14750.244141	-105.491325
14752.935791	-105.096130
14755.627441	-109.211769
14758.319092	-116.768425
14761.010742	-106.648148
14763.702393	-105.311951
14766.394043	-105.328064
14769.085693	-105.606506
14771.777344	-103.506439
14774.468994	-105.995644
14777.160645	-105.425865
14779.852295	-105.264313
14782.543945	-108.795532
14785.235596	-102.604904
14787.927246	-101.834183
14790.618896	-110.039619
14793.310547	-102.851021
14796.002197	-101.647614
14798.693848	-105.381027
14801.385498	-107.130066
14804.077148	-109.414856
14806.768799	-106.011948
14809.460449	-103.864304
14812.152100	-110.798012
14814.843750	-110.348244
14817.535400	-105.045326
14820.227051	-102.551720
14822.918701	-102.439728
14825.610352	-107.306183
14828.302002	-114.486588
14830.993652	-108.287971
14833.685303	-109.546959
14836.376953	-104.747002
14839.068604	-102.018768
14841.760254	-101.912697
14844.451904	-101.257866
14847.143555	-102.998436
14849.835205	-104.227211
14852.526855	-104.195099
14855.218506	-102.697556
14857.910156	-100.539238
14860.601807	-100.785645
14863.293457	-99.437080
14865.985107	-100.644821
14868.676758	-106.022331
14871.368408	-110.899086
14874.060059	-114.448502
14876.751709	-103.880081
14879.443359	-101.932892
14882.135010	-100.289162
14884.826660	-98.333473
14887.518311	-99.785728
14890.209961	-104.510536
14892.901611	-103.810699
14895.593262	-110.376297
14898.284912	-108.467331
14900.976562	-104.753639
14903.668213	-100.734344
14906.359863	-98.714531
14909.051514	-100.993279
14911.743164	-102.187225
14914.434814	-105.659325
14917.126465	-113.981125
14919.818115	-109.130302
14922.509766	-106.032150
14925.201416	-100.963257
14927.893066	-102.426994
14930.584717	-95.733978
14933.276367	-94.159630
14935.968018	-94.454086
14938.659668	-102.617310
14941.351318	-99.497032
14944.042969	-100.457489
14946.734619	-100.071381
14949.426270	-104.551399
14952.117920	-104.961395
14954.809570	-101.052574
14957.501221	-95.554321
14960.192871	-96.067986
14962.884521	-97.863182
14965.576172	-97.427765
14968.267822	-96.505821
14970.959473	-99.094498
14973.651123	-99.062988
14976.342773	-101.704903
14979.034424	-108.427788
14981.726074	-100.133286
14984.417725	-102.135887
14987.109375	-108.082619
14989.801025	-105.140617
14992.492676	-101.736725
14995.184326	-98.988129
14997.875977	-100.224701
15000.567627	-103.378098
15003.259277	-103.178123
15005.950928	-106.753204
15008.642578	-103.289116
15011.334229	-99.964737
15014.025879	-97.814293
15016.717529	-95.772057
15019.409180	-95.626953
15022.100830	-99.371552
15024.792480	-102.036507
15027.484131	-105.946182
15030.175781	-115.131821
15032.867432	-107.575562
15035.559082	-104.629890
15038.250732	-103.597733
15040.942383	-103.761497
15043.634033	-105.554321
15046.325684	-106.453651
15049.017334	-106.509132
15051.708984	-104.252129
15054.400635	-102.582092
15057.092285	-101.413651
15059.783936	-100.299942
15062.475586	-101.083679
15065.167236	-104.840347
15067.858887	-103.611641
15070.550537	-105.793106
15073.242188	-105.457474
15075.933838	-103.110359
15078.625488	-101.749443
15081.317139	-98.970383
15084.008789	-97.173302
15086.700439	-103.561340
15089.392090	-100.226662
15092.083740	-100.976807
15094.775391	-103.476875
15097.467041	-101.753342
15100.158691	-99.778763
15102.850342	-100.085281
15105.541992	-96.715782
15108.233643	-99.875137
15110.925293	-104.495651
15113.616943	-102.554825
15116.308594	-102.901489
15119.000244	-103.335121
15121.691895	-102.191216
15124.383545	-110.447922
15127.075195	-99.730019
15129.766846	-100.836639
15132.458496	-99.750992
15135.150146	-100.642357
15137.841797	-102.361610
15140.533447	-101.139282
15143.225098	-103.753052
15145.916748	-99.436195
15148.608398	-96.492912
15151.300049	-97.431534
15153.991699	-102.601295
15156.683350	-96.973694
15159.375000	-97.156700
15162.066650	-98.668549
15164.758301	-96.443092
15167.449951	-94.132149
15170.141602	-91.905838
15172.833252	-93.250931
15175.524902	-100.926949
15178.216553	-114.547539
15180.908203	-107.317467
15183.599854	-103.680786
15186.291504	-96.739349
15188.983154	-93.883690
15191.674805	-94.025314
15194.366455	-94.729355
15197.058105	-97.660660
15199.749756	-101.002319
15202.441406	-100.724083
15205.133057	-101.503136
15207.824707	-105.381828
15210.516357	-98.193565
15213.208008	-94.250023
15215.899658	-98.855431
15218.591309	-98.698463
15221.282959	-101.012291
15223.974609	-111.549263
15226.666260	-110.294533
15229.357910	-103.017914
15232.049561	-96.397514
15234.741211	-90.991402
15237.432861	-96.359680
15240.124512	-99.638000
15242.816162	-100.020828
15245.507812	-100.002853
15248.199463	-99.676659
15250.891113	-99.825920
15253.582764	-93.833542
15256.274414	-89.904274
15258.966064	-93.604439
15261.657715	-97.099266
15264.349365	-99.503036
15267.041016	-102.341652
15269.732666	-98.990906
15272.424316	-97.968094
15275.115967	-94.204720
15277.807617	-91.000458
15280.499268	-92.805885
15283.190918	-93.822067
15285.882568	-96.850349
15288.574219	-100.930206
15291.265869	-99.831337
15293.957520	-99.930748
15296.649170	-101.127632
15299.340820	-95.024261
15302.032471	-96.682655
15304.724121	-97.309387
15307.415771	-96.861504
15310.107422	-98.449760
15312.799072	-98.724434
15315.490723	-98.270401
15318.182373	-96.641350
15320.874023	-94.426811
15323.565674	-98.551727
15326.257324	-103.878311
15328.948975	-105.564011
15331.640625	-106.638596
15334.332275	-102.757515
15337.023926	-102.496147
15339.715576	-95.684929
15342.407227	-93.622833
15345.098877	-96.580910
15347.790527	-102.274895
15350.482178	-100.585922
15353.173828	-102.766876
15355.865479	-101.876640
15358.557129	-100.839798
15361.248779	-95.950607
15363.940430	-93.463577
15366.632080	-95.407242
15369.323730	-101.903648
15372.015381	-101.630783
15374.707031	-100.785393
15377.398682	-103.054764
15380.090332	-108.111008
15382.781982	-96.694168
15385.473633	-93.763054
15388.165283	-97.885025
15390.856934	-105.393181
15393.548584	-103.720306
15396.240234	-100.352676
15398.931885	-99.647598
15401.623535	-100.488991
15404.315186	-96.005463
15407.006836	-93.035736
15409.698486	-101.090271
15412.390137	-102.000633
15415.081787	-115.498299
15417.773438	-103.416298
15420.465088	-99.825714
15423.156738	-106.218079
15425.848389	-93.883636
15428.540039	-89.514565
15431.231689	-96.848793
15433.923340	-100.143936
15436.614990	-99.992683
15439.306641	-100.747047
15441.998291	-101.098686
15444.689941	-98.930855
15447.381592	-95.803635
15450.073242	-91.892876
15452.764893	-98.014893
15455.456543	-103.591728
15458.148193	-115.475021
15460.839844	-104.077797
15463.531494	-99.674706
15466.223145	-101.898857
15468.914795	-100.459579
15471.606445	-94.972519
15474.298096	-101.824387
15476.989746	-103.474930
15479.681396	-103.299294
15482.373047	-104.134949
15485.064697	-98.702789
15487.756348	-95.159958
15490.447998	-95.275009
15493.139648	-99.495872
15495.831299	-108.875107
15498.522949	-106.079811
15501.214600	-104.092003
15503.906250	-103.940102
15506.597900	-105.947647
15509.289551	-101.698700
15511.981201	-100.003281
15514.672852	-101.978165
15517.364502	-108.825623
15520.056152	-103.575714
15522.747803	-102.142952
15525.439453	-102.295670
15528.131104	-101.981842
15530.822754	-103.004837
15533.514404	-102.513245
15536.206055	-105.855972
15538.897705	-103.279037
15541.589355	-113.302139
15544.281006	-105.193619
15546.972656	-101.065117
15549.664307	-100.717529
15552.355957	-103.434975
15555.047607	-103.579269
15557.739258	-103.087082
15560.430908	-101.946625
15563.122559	-105.022865
15565.814209	-107.081039
15568.505859	-107.157242
15571.197510	-106.323372
15573.889160	-106.550034
15576.580811	-103.750473
15579.272461	-109.186798
15581.964111	-108.625565
15584.655762	-103.534401
15587.347412	-103.223450
15590.039062	-112.925407
15592.730713	-107.445328
15595.422363	-105.927544
15598.114014	-104.678429
15600.805664	-105.173958
15603.497314	-106.226387
15606.188965	-104.687576
15608.880615	-102.492233
15611.572266	-105.581558
15614.263916	-111.285744
15616.955566	-107.947861
15619.647217	-102.522919
15622.338867	-105.068192
15625.030518	-106.701912
15627.722168	-104.004402
15630.413818	-104.252625
15633.105469	-103.463989
15635.797119	-103.751541
15638.488770	-107.561058
15641.180420	-107.661743
15643.872070	-103.426292
15646.563721	-103.231255
15649.255371	-103.459251
15651.947021	-103.744011
15654.638672	-101.522026
15657.330322	-100.973373
15660.021973	-100.425720
15662.713623	-104.928223
15665.405273	-109.793503
15668.096924	-105.123367
15670.788574	-103.323784
15673.480225	-104.726418
15676.171875	-102.242966
15678.863525	-101.311920
15681.555176	-99.030167
15684.246826	-96.806595
15686.938477	-97.472366
15689.630127	-101.359756
15692.321777	-100.476456
15695.013428	-103.216942
15697.705078	-105.417686
15700.396729	-100.077133
15703.088379	-96.620750
15705.780029	-92.487808
15708.471680	-90.608032
15711.163330	-94.572701
15713.854980	-96.951454
15716.546631	-96.279488
15719.238281	-100.563263
15721.929932	-104.202225
15724.621582	-107.461571
15727.313232	-99.937126
15730.004883	-95.497070
15732.696533	-99.446388
15735.388184	-108.347595
15738.079834	-112.613380
15740.771484	-104.517899
15743.463135	-103.936478
15746.154785	-101.381088
15748.846436	-95.989952
15751.538086	-91.118752
15754.229736	-93.491791
15756.921387	-97.646858
15759.613037	-95.569786
15762.304688	-97.658218
15764.996338	-100.000740
15767.687988	-99.999420
15770.379639	-92.272369
15773.071289	-88.684875
15775.762939	-93.274895
15778.454590	-96.324883
15781.146240	-100.299797
15783.837891	-105.257454
15786.529541	-104.025490
15789.221191	-100.558342
15791.912842	-96.946510
15794.604492	-92.489914
15797.296143	-94.673050
15799.987793	-100.418571
15802.679443	-105.178360
15805.371094	-105.333611
15808.062744	-102.235970
15810.754395	-99.756760
15813.446045	-102.111931
15816.137695	-95.370064
15818.829346	-100.355446
15821.520996	-107.128159
15824.212646	-105.812401
15826.904297	-107.399223
15829.595947	-104.133011
15832.287598	-101.753311
15834.979248	-98.919350
15837.670898	-93.166122
15840.362549	-94.136238
15843.054199	-99.738197
15845.745850	-105.420547
15848.437500	-107.275330
15851.129150	-108.664566
15853.820801	-107.841377
15856.512451	-97.404655
15859.204102	-92.426796
15861.895752	-94.598724
15864.587402	-100.807022
15867.279053	-103.568069
15869.970703	-100.719139
15872.662354	-101.575325
15875.354004	-98.712585
15878.045654	-94.774025
15880.737305	-92.969337
15883.428955	-96.556984
15886.120605	-105.560371
15888.812256	-105.775620
15891.503906	-103.673691
15894.195557	-104.725723
15896.887207	-104.666702
15899.578857	-97.508339
15902.270508	-93.371758
15904.962158	-95.858124
15907.653809	-101.654526
15910.345459	-104.581940
15913.037109	-106.917336
15915.728760	-104.700485
15918.420410	-100.698418
15921.112061	-98.319115
15923.803711	-94.267166
15926.495361	-92.847214
15929.187012	-97.293907
15931.878662	-101.019295
15934.570312	-105.774788
15937.261963	-102.676048
15939.953613	-98.415413
15942.645264	-94.795235
15945.336914	-90.569061
15948.028564	-93.361580
15950.720215	-100.174774
15953.411865	-100.365974
15956.103516	-99.073929
15958.795166	-97.653145
15961.486816	-100.941193
15964.178467	-91.736366
15966.870117	-87.929825
15969.561768	-96.741493
15972.253418	-104.632767
15974.945068	-110.318703
15977.636719	-105.055573
15980.328369	-98.193428
15983.020020	-97.872154
15985.711670	-97.067909
15988.403320	-93.048271
15991.094971	-100.935539
15993.786621	-98.612663
15996.478271	-97.256638
15999.169922	-102.506958
16001.861572	-103.239548
16004.553223	-102.727905
16007.244873	-98.425064
16009.936523	-97.568840
16012.628174	-104.292717
16015.319824	-102.161964
16018.011475	-104.709808
16020.703125	-102.930367
16023.394775	-97.824387
16026.086426	-97.404488
16028.778076	-96.853737
16031.469727	-100.336311
16034.161377	-112.239548
16036.853027	-108.166458
16039.544678	-108.482498
16042.236328	-107.167198
16044.927979	-108.772789
16047.619629	-110.320312
16050.311279	-101.693367
16053.002930	-97.621872
16055.694580	-100.086014
16058.386230	-103.681305
16061.077881	-99.795074
16063.769531	-99.559097
16066.461182	-104.732658
16069.152832	-115.095192
16071.844482	-105.913033
16074.536133	-100.266159
16077.227783	-100.550461
16079.919434	-104.414055
16082.611084	-103.228004
16085.302734	-99.323448
16087.994385	-99.777679
16090.686035	-100.689789
16093.377686	-104.146278
16096.069336	-108.103394
16098.760986	-103.367676
16101.452637	-103.182098
16104.144287	-104.459259
16106.835938	-100.573959
16109.527588	-99.649284
16112.219238	-98.826088
16114.910889	-99.308617
16117.602539	-102.716400
16120.294189	-107.451210
16122.985840	-107.297638
16125.677490	-107.111320
16128.369141	-103.825974
16131.060791	-102.073166
16133.752441	-99.850838
16136.444092	-98.571396
16139.135742	-98.965981
16141.827393	-101.596085
16144.519043	-112.082428
16147.210693	-120.548370
16149.902344	-113.241043
16152.593994	-109.074280
16155.285645	-103.371941
16157.977295	-100.456490
16160.668945	-99.287262
16163.360596	-99.957771
16166.052246	-105.149719
16168.743896	-112.269836
16171.435547	-113.205284
16174.127197	-113.744026
16176.818848	-114.321159
16179.510498	-104.911629
16182.202148	-100.977043
16184.893799	-99.471611
16187.585449	-101.634949
16190.277100	-105.706833
16192.968750	-109.877342
16195.660400	-108.244514
16198.352051	-104.851799
16201.043701	-106.256104
16203.735352	-109.668037
16206.427002	-105.039024
16209.118652	-102.806969
16211.810303	-103.072945
16214.501953	-102.146378
16217.193604	-97.662186
16219.885254	-97.923370
16222.576904	-100.559448
16225.268555	-111.161636
16227.960205	-106.292297
16230.651855	-109.119240
16233.343506	-104.944260
16236.035156	-103.278076
16238.726807	-101.619492
16241.418457	-107.987244
16244.110107	-100.365417
16246.801758	-97.351738
16249.493408	-102.855362
16252.185059	-114.463074
16254.876709	-107.959686
16257.568359	-103.758636
16260.260010	-106.769669
16262.951660	-100.235199
16265.643311	-99.478195
16268.334961	-99.955963
16271.026611	-99.930420
16273.718262	-103.470993
16276.409912	-104.960945
16279.101562	-105.678551
16281.793213	-106.059471
16284.484863	-119.152283
16287.176514	-106.460457
16289.868164	-101.186577
16292.559814	-101.081123
16295.251465	-101.873184
16297.943115	-102.439262
16300.634766	-99.687057
16303.326416	-101.226906
16306.018066	-103.399178
16308.709717	-109.471405
16311.401367	-114.202019
16314.093018	-104.492470
16316.784668	-103.688423
16319.476318	-105.968132
16322.167969	-99.789711
16324.859619	-98.295631
16327.551270	-99.294563
16330.242920	-101.669968
16332.934570	-107.106613
16335.626221	-119.310768
16338.317871	-108.328346
16341.009521	-111.342606
16343.701172	-107.062271
16346.392822	-100.294930
16349.084473	-98.364479
16351.776123	-99.351982
16354.467773	-100.411484
16357.159424	-105.318794
16359.851074	-105.677902
16362.542725	-103.717789
16365.234375	-112.200119
16367.926025	-107.812981
16370.617676	-100.730896
16373.309326	-99.737946
